	Query strain ID	Array strain ID	P-value	Combined mutant fitness	Combined mutant fitness standard deviation	g1	g2	g3
189586	YDL227C+YOR023C_tm2746	YJL124C_dma2513	0.3345	0.8937	0.0407	YDL227C	YJL124C	YOR023C
201375	YDL227C+YOR195W_tm2896	YDL017W_tsa880	0.3344	0.772	0.0496	YDL017W	YDL227C	YOR195W
140352	YDL227C+YML012W_tm2862	YPR065W_dma5072	0.3344	0.9008	0.0591	YDL227C	YML012W	YPR065W
337075	YHR119W+YDL227C_tm3346	YLR222C_tsa1250	0.3344	0.5224	0.0895	YDL227C	YHR119W	YLR222C
335449	YHR119W+YDL227C_tm3287	YDR279W_dma1021	0.3344	0.8634	0.186	YDL227C	YDR279W	YHR119W
63383	YDL227C+YDR469W_tm2972	YOR269W_dma4659	0.3344	0.9699	0.1268	YDL227C	YDR469W	YOR269W
408124	YLR200W+YDL227C_tm3413	YOR216C_dma4623	0.3344	0.5882	0.0693	YDL227C	YLR200W	YOR216C
340691	YHR142W+YDL227C_tm3160	YJR053W_dma2650	0.3343	0.9917	0.0381	YDL227C	YHR142W	YJR053W
152668	YDL227C+YMR070W_tm2738	YPL196W_dma4922	0.3343	0.8861	0.0182	YDL227C	YMR070W	YPL196W
402070	YLR119W+YDL227C_tm3122	YGR196C_dma1945	0.3343	0.8315	0.1323	YDL227C	YGR196C	YLR119W
362154	YJL030W+YDL227C_tm3211	YLR293C_tsa256	0.3342	0.781	0.0586	YDL227C	YJL030W	YLR293C
76061	YDL227C+YGR206W_tm2807	YCR065W_dma585	0.3342	0.9826	0.0661	YCR065W	YDL227C	YGR206W
234955	YDL227C+YPR079W_tm2749	YOR264W_dma4664	0.3342	0.9985	0.0146	YDL227C	YOR264W	YPR079W
362190	YJL030W+YDL227C_tm3211	YML012W_dma3523	0.3342	1.0233	0.0408	YDL227C	YJL030W	YML012W
81237	YDL227C+YHR012W_tm2809	YLR018C_dma3113	0.3342	0.8487	0.0526	YDL227C	YHR012W	YLR018C
446446	YMR296C+YDL227C_tm3093	YKL051W_dma2779	0.3341	0.8949	0.055	YDL227C	YKL051W	YMR296C
484073	YOR336W+YDL227C_tm3092	YJR053W_dma2650	0.3341	0.8171	0.0528	YDL227C	YJR053W	YOR336W
317977	YGR206W+YDL227C_tm3351	YOL152W_dma4406	0.334	0.9969	0.0392	YDL227C	YGR206W	YOL152W
55516	YDL227C+YDR108W_tm2935	YMR028W_tsa697	0.334	0.7421	0.0203	YDL227C	YDR108W	YMR028W
271941	YDR437W+YDL227C_tm3251	YHR156C_dma2188	0.334	0.7964	0.074	YDL227C	YDR437W	YHR156C
3202	YAR003W+YDL227C_tm3286	YNL153C_dma4055	0.334	0.7739	0.0539	YAR003W	YDL227C	YNL153C
335421	YHR119W+YDL227C_tm3287	YDR164C_tsa36	0.334	0.8844	0.1256	YDL227C	YDR164C	YHR119W
312881	YGR179C+YDL227C_tm3117	YLR360W_dma3386	0.3339	0.7804	0.0294	YDL227C	YGR179C	YLR360W
265473	YDR363W+YDL227C_tm3182	YGR133W_dma1894	0.3338	0.7318	0.0453	YDL227C	YDR363W	YGR133W
317359	YGR206W+YDL227C_tm3351	YGL091C_tsa1120	0.3338	0.6838	0.081	YDL227C	YGL091C	YGR206W
60148	YDL227C+YDR363W_tm2820	YPR141C_dma5133	0.3337	0.5066	0.0557	YDL227C	YDR363W	YPR141C
2693	YAR003W+YDL227C_tm3286	YGR166W_dma1941	0.3337	0.8399	0.0198	YAR003W	YDL227C	YGR166W
138641	YDL227C+YLR410W_tm2860	YHR166C_tsa86	0.3337	0.7089	0.076	YDL227C	YHR166C	YLR410W
59242	YDL227C+YDR363W_tm2820	YDR100W_dma892	0.3336	0.8767	0.0508	YDL227C	YDR100W	YDR363W
461400	YOL090W+YDL227C_tm3216	YHR166C_tsa86	0.3336	0.7389	0.0723	YDL227C	YHR166C	YOL090W
276266	YER072W+YLR410W_tm2545	YHR191C_dma2228	0.3336	0.6925	0.0229	YER072W	YHR191C	YLR410W
433573	YMR028W+YDL227C_tm3095	YHR004C_dma2082	0.3335	0.7458	0.053	YDL227C	YHR004C	YMR028W
272066	YDR437W+YDL227C_tm3251	YJR140C_dma2729	0.3335	0.8261	0.0522	YDL227C	YDR437W	YJR140C
336624	YHR119W+YDL227C_tm3346	YDR488C_dma1206	0.3335	0.8513	0.0416	YDL227C	YDR488C	YHR119W
309956	YGR166W+YDL227C_tm3048	YPL196W_dma4922	0.3334	1.0014	0.0505	YDL227C	YGR166W	YPL196W
399714	YLR085C+YDL227C_tm3061	YNL051W_dma3963	0.3334	0.7917	0.1363	YDL227C	YLR085C	YNL051W
337217	YHR119W+YDL227C_tm3346	YMR307W_dma3905	0.3334	0.7159	0.0549	YDL227C	YHR119W	YMR307W
402079	YLR119W+YDL227C_tm3122	YGR229C_dma1990	0.3333	0.7259	0.0844	YDL227C	YGR229C	YLR119W
230767	YDL227C+YPR065W_tm2919	YDR279W_dma1021	0.3333	0.953	0.0351	YDL227C	YDR279W	YPR065W
231330	YDL227C+YPR065W_tm2919	YLR325C_dma3367	0.3333	0.9704	0.0378	YDL227C	YLR325C	YPR065W
60924	YDL227C+YDR386W_tm2751	YML103C_dma3612	0.3333	0.7658	0.0484	YDL227C	YDR386W	YML103C
461703	YOL090W+YDL227C_tm3216	YLR410W_dma3437	0.3332	0.7789	0.0432	YDL227C	YLR410W	YOL090W
402361	YLR119W+YDL227C_tm3122	YLR410W_dma3437	0.3332	0.7712	0.0504	YDL227C	YLR119W	YLR410W
428340	YML108W+YDL227C_tm3354	YAL059W_dma55	0.3332	0.9469	0.0327	YAL059W	YDL227C	YML108W
479126	YOR264W+YDL227C_tm3336	YJL053W_dma2482	0.3332	0.7924	0.0603	YDL227C	YJL053W	YOR264W
370421	YJL123C+YDL227C_tm3060	YOR195W_dma4587	0.3331	0.988	0.0336	YDL227C	YJL123C	YOR195W
337000	YHR119W+YDL227C_tm3346	YKR092C_dma3002	0.333	0.8319	0.0655	YDL227C	YHR119W	YKR092C
336313	YHR119W+YDL227C_tm3287	YPR079W_dma5083	0.333	0.7823	0.0325	YDL227C	YHR119W	YPR079W
221394	YDL227C+YPL194W_tm2912	YPR189W_dma5153	0.333	0.9371	0.0309	YDL227C	YPL194W	YPR189W
46273	YDL227C+YBR229C_tm2775	YJR074W_dma2663	0.333	0.8187	0.044	YBR229C	YDL227C	YJR074W
433686	YMR028W+YDL227C_tm3095	YJL154C_dma2534	0.3329	0.6623	0.0143	YDL227C	YJL154C	YMR028W
419467	YLR347C+YDL227C_tm3072	YOR017W_dma4451	0.3329	0.8297	0.0293	YDL227C	YLR347C	YOR017W
419207	YLR347C+YDL227C_tm3072	YKL191W_dma2901	0.3329	0.9584	0.0398	YDL227C	YKL191W	YLR347C
472366	YOR144C+YDL227C_tm3227	YDL099W_dma691	0.3329	0.9897	0.0376	YDL099W	YDL227C	YOR144C
433750	YMR028W+YDL227C_tm3095	YKL074C_dma2820	0.3327	0.7888	0.0343	YDL227C	YKL074C	YMR028W
566	YAR002W+YDL227C_tm3180	YJL030W_dma2472	0.3327	0.9555	0.0412	YAR002W	YDL227C	YJL030W
76073	YDL227C+YGR206W_tm2807	YDL008W_tsa783	0.3326	0.3931	0.0954	YDL008W	YDL227C	YGR206W
394764	YLR021W+YDL227C_tm3348	YML103C_dma3612	0.3326	0.7091	0.0945	YDL227C	YLR021W	YML103C
336595	YHR119W+YDL227C_tm3346	YDR373W_tsa399	0.3326	0.6283	0.0759	YDL227C	YDR373W	YHR119W
152692	YDL227C+YMR070W_tm2738	YPR075C_dma5087	0.3326	0.8894	0.0314	YDL227C	YMR070W	YPR075C
76805	YDL227C+YGR206W_tm2807	YMR106C_dma3705	0.3326	0.9712	0.0378	YDL227C	YGR206W	YMR106C
123621	YDL227C+YLL038C_tm2763	YDL017W_tsa880	0.3326	0.8097	0.0503	YDL017W	YDL227C	YLL038C
112614	YDL227C+YKL074C_tm2942	YGL212W_dma1732	0.3326	0.5783	0.0718	YDL227C	YGL212W	YKL074C
394784	YLR021W+YDL227C_tm3348	YMR070W_dma3680	0.3325	0.8253	0.0362	YDL227C	YLR021W	YMR070W
362450	YJL030W+YDL227C_tm3211	YPL051W_dma4809	0.3324	0.9337	0.0205	YDL227C	YJL030W	YPL051W
401434	YLR119W+YDL227C_tm3057	YOL126C_dma4395	0.3324	0.8555	0.0311	YDL227C	YLR119W	YOL126C
401955	YLR119W+YDL227C_tm3122	YFL013C_dma5282	0.3324	0.6271	0.0887	YDL227C	YFL013C	YLR119W
312350	YGR179C+YDL227C_tm3117	YDR108W_dma909	0.3324	0.8274	0.1178	YDL227C	YDR108W	YGR179C
103766	YDL227C+YJL170C_tm2840	YHR191C_dma2228	0.3324	0.883	0.0447	YDL227C	YHR191C	YJL170C
79109	YDL227C+YHL029C_tm2827	YMR036C_dma3656	0.3323	1.0059	0.0523	YDL227C	YHL029C	YMR036C
330804	YHR067W+YDL227C_tm3222	YJR082C_dma2657	0.3321	0.7441	0.0585	YDL227C	YHR067W	YJR082C
59992	YDL227C+YDR363W_tm2820	YOL136C_dma4413	0.3321	0.8419	0.0613	YDL227C	YDR363W	YOL136C
234085	YDL227C+YPR079W_tm2749	YDR108W_dma909	0.3321	0.832	0.0398	YDL227C	YDR108W	YPR079W
436364	YMR055C+YDL227C_tm3214	YBR229C_dma402	0.332	0.9098	0.0815	YBR229C	YDL227C	YMR055C
88070	YDL227C+YHR154W_tm2756	YLR200W_dma3275	0.332	0.6311	0.054	YDL227C	YHR154W	YLR200W
336353	YHR119W+YDL227C_tm3346	YBL021C_dma117	0.3319	0.7907	0.0668	YBL021C	YDL227C	YHR119W
265536	YDR363W+YDL227C_tm3182	YHR124W_dma2169	0.3319	0.8522	0.0345	YDL227C	YDR363W	YHR124W
381921	YKL051W+YDL227C_tm3059	YOR368W_dma4760	0.3319	0.9768	0.0505	YDL227C	YKL051W	YOR368W
398	YAR002W+YDL227C_tm3180	YGL175C_dma1706	0.3318	0.8981	0.0471	YAR002W	YDL227C	YGL175C
125723	YDL227C+YLL049W_tm2853	YPR079W_dma5083	0.3318	0.8944	0.0536	YDL227C	YLL049W	YPR079W
57945	YDL227C+YDR279W_tm2818	YAR003W_dma67	0.3317	0.8633	0.0329	YAR003W	YDL227C	YDR279W
362891	YJL030W+YDL227C_tm3288	YFL048C_dma1505	0.3317	1.016	0.0642	YDL227C	YFL048C	YJL030W
71868	YDL227C+YGL231C_tm2732	YHR067W_dma2135	0.3317	0.6684	0.0574	YDL227C	YGL231C	YHR067W
64704	YDL227C+YER164W_tm2753	YBR086C_dma5238	0.3316	0.8495	0.056	YBR086C	YDL227C	YER164W
317023	YGR206W+YDL227C_tm3351	YBR036C_dma211	0.3316	0.6533	0.0767	YBR036C	YDL227C	YGR206W
252257	YDR162C+YDL227C_tm3147	YAR003W_dma67	0.3315	0.6793	0.0344	YAR003W	YDL227C	YDR162C
76069	YDL227C+YGR206W_tm2807	YCR095C_dma608	0.3315	0.9632	0.0274	YCR095C	YDL227C	YGR206W
232600	YDL227C+YPR075C_tm2921	YNL136W_dma4040	0.3314	0.837	0.017	YDL227C	YNL136W	YPR075C
103860	YDL227C+YJL170C_tm2840	YKL101W_dma2824	0.3314	1.0308	0.0829	YDL227C	YJL170C	YKL101W
301201	YGL175C+YDL227C_tm3196	YDR469W_dma1195	0.3313	0.8588	0.0487	YDL227C	YDR469W	YGL175C
401201	YLR119W+YDL227C_tm3057	YKR029C_dma2948	0.3313	0.816	0.0422	YDL227C	YKR029C	YLR119W
62772	YDL227C+YDR469W_tm2972	YGR166W_dma1941	0.3313	0.8797	0.1125	YDL227C	YDR469W	YGR166W
336280	YHR119W+YDL227C_tm3287	YPL174C_dma4918	0.3313	0.6654	0.139	YDL227C	YHR119W	YPL174C
317132	YGR206W+YDL227C_tm3351	YDL097C_tsa1146	0.3312	0.7226	0.1002	YDL097C	YDL227C	YGR206W
141909	YDL227C+YML103C_tm2737	YGL175C_dma1706	0.3312	0.742	0.0316	YDL227C	YGL175C	YML103C
400807	YLR119W+YDL227C_tm3057	YER056C_dma1346	0.3311	0.9377	0.0666	YDL227C	YER056C	YLR119W
337066	YHR119W+YDL227C_tm3346	YLR183C_dma3242	0.3311	0.9205	0.0587	YDL227C	YHR119W	YLR183C
165994	YDL227C+YNL041C_tm2774	YOR038C_dma4455	0.3311	0.9286	0.0549	YDL227C	YNL041C	YOR038C
59495	YDL227C+YDR363W_tm2820	YHR121W_dma2171	0.3311	0.7966	0.0477	YDL227C	YDR363W	YHR121W
402633	YLR119W+YDL227C_tm3122	YPL055C_dma4805	0.3311	0.5567	0.079	YDL227C	YLR119W	YPL055C
75940	YDL227C+YGR206W_tm2807	YAR003W_dma67	0.331	0.7863	0.0474	YAR003W	YDL227C	YGR206W
335495	YHR119W+YDL227C_tm3287	YDR496C_dma1201	0.331	0.6903	0.096	YDL227C	YDR496C	YHR119W
136425	YDL227C+YLR360W_tm2736	YIR006C_tsa353	0.331	0.7607	0.0796	YDL227C	YIR006C	YLR360W
76850	YDL227C+YGR206W_tm2807	YMR299C_dma3891	0.3309	0.8414	0.105	YDL227C	YGR206W	YMR299C
337289	YHR119W+YDL227C_tm3346	YOL102C_tsa1264	0.3309	0.68	0.0477	YDL227C	YHR119W	YOL102C
363282	YJL030W+YDL227C_tm3288	YLR436C_dma3485	0.3308	0.956	0.0571	YDL227C	YJL030W	YLR436C
265503	YDR363W+YDL227C_tm3182	YHL002W_dma2033	0.3307	0.878	0.0405	YDL227C	YDR363W	YHL002W
76220	YDL227C+YGR206W_tm2807	YDR497C_dma1223	0.3307	0.9262	0.0545	YDL227C	YDR497C	YGR206W
373449	YJR082C+YDL227C_tm3192	YLL038C_dma3057	0.3307	0.889	0.0229	YDL227C	YJR082C	YLL038C
259406	YDR216W+YDL227C_tm3210	YLR360W_dma3386	0.3307	0.8872	0.0822	YDL227C	YDR216W	YLR360W
399923	YLR085C+YDL227C_tm3061	YPR065W_dma5072	0.3306	0.9355	0.0714	YDL227C	YLR085C	YPR065W
362590	YJL030W+YDL227C_tm3288	YBR048W_dma225	0.3306	0.7656	0.1028	YBR048W	YDL227C	YJL030W
73362	YDL227C+YGL241W_tm2826	YMR070W_dma3680	0.3305	0.9124	0.0786	YDL227C	YGL241W	YMR070W
112477	YDL227C+YKL074C_tm2942	YDR437W_tsa1014	0.3305	0.6041	0.0514	YDL227C	YDR437W	YKL074C
166788	YDL227C+YNL051W_tm2740	YJR082C_dma2657	0.3305	0.9297	0.071	YDL227C	YJR082C	YNL051W
218011	YDL227C+YPL115C_tm2907	YOR264W_dma4664	0.3305	0.8722	0.1115	YDL227C	YOR264W	YPL115C
143589	YDL227C+YML107C_tm2865	YOR002W_dma4420	0.3305	0.7888	0.0464	YDL227C	YML107C	YOR002W
312212	YGR179C+YDL227C_tm3117	YBR070C_tsa1061	0.3305	0.6708	0.081	YBR070C	YDL227C	YGR179C
139221	YDL227C+YLR410W_tm2860	YPL241C_dma4960	0.3304	0.8948	0.0403	YDL227C	YLR410W	YPL241C
394160	YLR021W+YDL227C_tm3348	YDR108W_dma909	0.3304	0.8322	0.0734	YDL227C	YDR108W	YLR021W
317692	YGR206W+YDL227C_tm3351	YLL038C_dma3057	0.3304	0.9534	0.0412	YDL227C	YGR206W	YLL038C
58328	YDL227C+YDR279W_tm2818	YGR179C_tsa227	0.3304	0.8857	0.0363	YDL227C	YDR279W	YGR179C
76984	YDL227C+YGR206W_tm2807	YOR244W_tsa560	0.3303	0.928	0.0403	YDL227C	YGR206W	YOR244W
293015	YGL016W+YDL227C_tm3141	YCR008W_dma533	0.3303	0.9693	0.0862	YCR008W	YDL227C	YGL016W
89825	YDL227C+YHR167W_tm2757	YDR216W_dma973	0.3302	0.9212	0.0373	YDL227C	YDR216W	YHR167W
187360	YDL227C+YOR017W_tm2889	YJR074W_dma2663	0.3302	0.8035	0.073	YDL227C	YJR074W	YOR017W
336956	YHR119W+YDL227C_tm3346	YKL101W_dma2824	0.3302	0.8403	0.0615	YDL227C	YHR119W	YKL101W
115443	YDL227C+YKL116C_tm2845	YOR336W_tsa139	0.3302	0.7579	0.0381	YDL227C	YKL116C	YOR336W
271912	YDR437W+YDL227C_tm3251	YHR012W_dma2078	0.3302	0.6929	0.0855	YDL227C	YDR437W	YHR012W
361607	YJL030W+YDL227C_tm3211	YDR004W_dma838	0.3301	0.868	0.0617	YDL227C	YDR004W	YJL030W
58281	YDL227C+YDR279W_tm2818	YGL212W_dma1732	0.3301	0.6193	0.1287	YDL227C	YDR279W	YGL212W
401823	YLR119W+YDL227C_tm3122	YDR164C_tsa36	0.3301	0.9416	0.0638	YDL227C	YDR164C	YLR119W
293670	YGL016W+YDL227C_tm3141	YML012W_dma3523	0.3301	1.0521	0.0293	YDL227C	YGL016W	YML012W
265545	YDR363W+YDL227C_tm3182	YHR167W_dma2216	0.3301	0.8231	0.0616	YDL227C	YDR363W	YHR167W
132999	YDL227C+YLR325C_tm2858	YHR167W_dma2216	0.3301	0.9583	0.0279	YDL227C	YHR167W	YLR325C
149689	YDL227C+YMR036C_tm2771	YER106W_dma1397	0.3301	0.9877	0.0363	YDL227C	YER106W	YMR036C
190632	YDL227C+YOR027W_tm2778	YHR156C_dma2188	0.33	0.919	0.0612	YDL227C	YHR156C	YOR027W
82489	YDL227C+YHR036W_tm2804	YMR004W_dma3614	0.33	0.8166	0.0288	YDL227C	YHR036W	YMR004W
317316	YGR206W+YDL227C_tm3351	YER184C_dma1469	0.33	1.0346	0.0576	YDL227C	YER184C	YGR206W
76266	YDL227C+YGR206W_tm2807	YER157W_tsa41	0.33	0.6743	0.0794	YDL227C	YER157W	YGR206W
335593	YHR119W+YDL227C_tm3287	YGL094C_dma5295	0.33	0.8182	0.0186	YDL227C	YGL094C	YHR119W
59622	YDL227C+YDR363W_tm2820	YJR095W_dma2670	0.33	0.8003	0.0379	YDL227C	YDR363W	YJR095W
317759	YGR206W+YDL227C_tm3351	YLR264W_dma3301	0.33	0.8234	0.0873	YDL227C	YGR206W	YLR264W
72144	YDL227C+YGL231C_tm2732	YLR172C_dma3252	0.33	0.8949	0.0376	YDL227C	YGL231C	YLR172C
373878	YJR082C+YDL227C_tm3192	YPR065W_dma5072	0.3299	0.8801	0.0472	YDL227C	YJR082C	YPR065W
419166	YLR347C+YDL227C_tm3072	YJR140C_dma2729	0.3299	0.9711	0.0839	YDL227C	YJR140C	YLR347C
110611	YDL227C+YKL052C_tm2789	YJR082C_dma2657	0.3299	0.9737	0.0416	YDL227C	YJR082C	YKL052C
372113	YJR053W+YDL227C_tm3229	YOR368W_dma4760	0.3299	0.9222	0.0567	YDL227C	YJR053W	YOR368W
316980	YGR206W+YDL227C_tm3351	YAL055W_dma59	0.3298	0.8822	0.057	YAL055W	YDL227C	YGR206W
406832	YLR196W+YNL255C_tm2629	YHR191C_dma2228	0.3298	0.6066	0.0473	YHR191C	YLR196W	YNL255C
422693	YLR383W+YDL227C_tm3080	YOL090W_dma4377	0.3298	0.7842	0.1346	YDL227C	YLR383W	YOL090W
127892	YDL227C+YLR135W_tm2765	YPL115C_dma4853	0.3298	1.04	0.0484	YDL227C	YLR135W	YPL115C
401065	YLR119W+YDL227C_tm3057	YJL002C_tsa735	0.3298	0.8664	0.0638	YDL227C	YJL002C	YLR119W
265925	YDR363W+YDL227C_tm3182	YMR207C_dma3816	0.3297	0.7571	0.0578	YDL227C	YDR363W	YMR207C
365559	YJL053W+YDL227C_tm3124	YOR023C_dma4446	0.3297	0.7896	0.0303	YDL227C	YJL053W	YOR023C
120029	YDL227C+YKR048C_tm2849	YPL194W_dma4924	0.3297	0.993	0.0507	YDL227C	YKR048C	YPL194W
136570	YDL227C+YLR360W_tm2736	YKR048C_dma2953	0.3297	0.9177	0.0537	YDL227C	YKR048C	YLR360W
196348	YDL227C+YOR085W_tm2893	YJR074W_dma2663	0.3296	0.878	0.1136	YDL227C	YJR074W	YOR085W
335750	YHR119W+YDL227C_tm3287	YJL123C_dma2514	0.3296	0.7425	0.0839	YDL227C	YHR119W	YJL123C
401342	YLR119W+YDL227C_tm3057	YMR247C_dma3860	0.3296	0.858	0.0502	YDL227C	YLR119W	YMR247C
230481	YDL227C+YPR031W_tm2918	YOR368W_dma4760	0.3295	0.9859	0.0594	YDL227C	YOR368W	YPR031W
362555	YJL030W+YDL227C_tm3288	YBL023C_tsa111	0.3295	0.8939	0.1008	YBL023C	YDL227C	YJL030W
317534	YGR206W+YDL227C_tm3351	YJL011C_tsa1270	0.3294	0.8459	0.0405	YDL227C	YGR206W	YJL011C
89280	YDL227C+YHR166C_tm2802	YMR028W_tsa697	0.3294	0.8322	0.0304	YDL227C	YHR166C	YMR028W
400545	YLR119W+YDL227C_tm3057	YBR024W_dma198	0.3294	0.8604	0.043	YBR024W	YDL227C	YLR119W
377989	YJR140C+YDL227C_tm3206	YGL016W_dma1602	0.3293	0.8515	0.0761	YDL227C	YGL016W	YJR140C
402473	YLR119W+YDL227C_tm3122	YNL006W_tsa466	0.3293	0.6982	0.0782	YDL227C	YLR119W	YNL006W
317233	YGR206W+YDL227C_tm3351	YDR373W_tsa399	0.3292	0.7776	0.0721	YDL227C	YDR373W	YGR206W
115420	YDL227C+YKL116C_tm2845	YOR216C_dma4623	0.3292	0.892	0.0535	YDL227C	YKL116C	YOR216C
248496	YDR016C+YDL227C_tm3261	YJL053W_dma2482	0.3292	0.8737	0.0406	YDL227C	YDR016C	YJL053W
171346	YDL227C+YNL153C_tm2982	YJR082C_dma2657	0.3292	0.8498	0.0392	YDL227C	YJR082C	YNL153C
138383	YDL227C+YLR410W_tm2860	YDR386W_dma1107	0.3291	0.8144	0.056	YDL227C	YDR386W	YLR410W
323028	YHL002W+YDL227C_tm3051	YPL003W_dma4768	0.3291	0.8852	0.0513	YDL227C	YHL002W	YPL003W
363529	YJL030W+YDL227C_tm3288	YOR315W_dma4726	0.329	0.9313	0.0602	YDL227C	YJL030W	YOR315W
394931	YLR021W+YDL227C_tm3348	YOR027W_dma4442	0.329	0.8695	0.1482	YDL227C	YLR021W	YOR027W
59181	YDL227C+YDR363W_tm2820	YCR068W_dma583	0.3288	0.7596	0.0358	YCR068W	YDL227C	YDR363W
65475	YDL227C+YER164W_tm2753	YMR070W_dma3680	0.3288	0.7457	0.075	YDL227C	YER164W	YMR070W
361670	YJL030W+YDL227C_tm3211	YDR217C_dma995	0.3287	0.9032	0.0673	YDL227C	YDR217C	YJL030W
138950	YDL227C+YLR410W_tm2860	YMR036C_dma3656	0.3287	0.8728	0.021	YDL227C	YLR410W	YMR036C
59566	YDL227C+YDR363W_tm2820	YJL085W_tsa856	0.3287	0.6482	0.05	YDL227C	YDR363W	YJL085W
64600	YDL227C+YER118C_tm2936	YPL241C_dma4960	0.3287	0.9949	0.0753	YDL227C	YER118C	YPL241C
59191	YDL227C+YDR363W_tm2820	YDL006W_dma620	0.3287	0.4417	0.1194	YDL006W	YDL227C	YDR363W
125582	YDL227C+YLL049W_tm2853	YOR017W_dma4451	0.3286	0.7385	0.0229	YDL227C	YLL049W	YOR017W
79373	YDL227C+YHL029C_tm2827	YPL196W_dma4922	0.3286	0.9973	0.1051	YDL227C	YHL029C	YPL196W
312838	YGR179C+YDL227C_tm3117	YLR135W_dma3225	0.3286	0.9321	0.0559	YDL227C	YGR179C	YLR135W
317463	YGR206W+YDL227C_tm3351	YHR036W_tsa1038	0.3286	0.7801	0.0307	YDL227C	YGR206W	YHR036W
154357	YDL227C+YMR117C_tm2796	YHR191C_tsa323	0.3286	0.847	0.0513	YDL227C	YHR191C	YMR117C
336433	YHR119W+YDL227C_tm3346	YBR236C_tsa357	0.3285	0.8308	0.0603	YBR236C	YDL227C	YHR119W
362270	YJL030W+YDL227C_tm3211	YMR243C_dma3819	0.3285	0.7311	0.1064	YDL227C	YJL030W	YMR243C
220307	YDL227C+YPL194W_tm2912	YAL059W_dma55	0.3284	0.955	0.0365	YAL059W	YDL227C	YPL194W
49777	YDL227C+YDL099W_tm2786	YKR048C_dma2953	0.3284	1.0177	0.0434	YDL099W	YDL227C	YKR048C
44728	YDL227C+YBR098W_tm2759	YDR162C_dma958	0.3284	0.6452	0.1471	YBR098W	YDL227C	YDR162C
304658	YGL212W+YDL227C_tm3417	YJL170C_dma2567	0.3283	0.6317	0.1328	YDL227C	YGL212W	YJL170C
478793	YOR264W+YDL227C_tm3336	YDR310C_dma1063	0.3282	0.9162	0.069	YDL227C	YDR310C	YOR264W
231868	YDL227C+YPR075C_tm2921	YDR216W_dma973	0.3282	0.9961	0.0229	YDL227C	YDR216W	YPR075C
76777	YDL227C+YGR206W_tm2807	YML107C_dma3609	0.3282	0.9898	0.0321	YDL227C	YGR206W	YML107C
362028	YJL030W+YDL227C_tm3211	YKL110C_dma2840	0.3282	0.7813	0.035	YDL227C	YJL030W	YKL110C
396036	YLR059C+YDL227C_tm3204	YGR206W_dma1960	0.3281	0.9392	0.0704	YDL227C	YGR206W	YLR059C
402419	YLR119W+YDL227C_tm3122	YMR106C_dma3705	0.3281	0.9315	0.0726	YDL227C	YLR119W	YMR106C
203659	YDL227C+YOR216C_tm2897	YDR216W_dma973	0.3281	0.9926	0.0409	YDL227C	YDR216W	YOR216C
119704	YDL227C+YKR048C_tm2849	YLR325C_dma3367	0.3281	0.9405	0.0441	YDL227C	YKR048C	YLR325C
479585	YOR264W+YDL227C_tm3336	YPL003W_dma4768	0.328	0.9934	0.0245	YDL227C	YOR264W	YPL003W
331197	YHR067W+YDL227C_tm3222	YOR064C_dma4482	0.328	0.6864	0.0767	YDL227C	YHR067W	YOR064C
419516	YLR347C+YDL227C_tm3072	YOR264W_dma4664	0.328	0.9633	0.0367	YDL227C	YLR347C	YOR264W
82298	YDL227C+YHR036W_tm2804	YKL101W_dma2824	0.328	0.8071	0.0872	YDL227C	YHR036W	YKL101W
432426	YMR004W+YDL227C_tm3064	YOR017W_dma4451	0.3279	0.7596	0.0329	YDL227C	YMR004W	YOR017W
337053	YHR119W+YDL227C_tm3346	YLR131C_dma3228	0.3278	0.8443	0.1389	YDL227C	YHR119W	YLR131C
316971	YGR206W+YDL227C_tm3351	YAL010C_dma18	0.3278	0.6431	0.0458	YAL010C	YDL227C	YGR206W
336472	YHR119W+YDL227C_tm3346	YCR086W_dma593	0.3277	0.7865	0.1026	YCR086W	YDL227C	YHR119W
59375	YDL227C+YDR363W_tm2820	YGL121C_dma1675	0.3277	0.8149	0.0536	YDL227C	YDR363W	YGL121C
57697	YDL227C+YDR254W_tm2750	YNL041C_dma3970	0.3277	0.9642	0.0607	YDL227C	YDR254W	YNL041C
461452	YOL090W+YDL227C_tm3216	YJL030W_dma2472	0.3277	0.9125	0.0414	YDL227C	YJL030W	YOL090W
362674	YJL030W+YDL227C_tm3288	YCR088W_dma590	0.3277	1.0321	0.0906	YCR088W	YDL227C	YJL030W
193977	YDL227C+YOR064C_tm2891	YHR121W_dma2171	0.3277	0.9218	0.055	YDL227C	YHR121W	YOR064C
418531	YLR347C+YDL227C_tm3072	YAR003W_dma67	0.3275	0.765	0.105	YAR003W	YDL227C	YLR347C
14884	YBR087W+YDL227C_tm3066	YDR016C_tsa1077	0.3275	0.9266	0.059	YBR087W	YDL227C	YDR016C
363031	YJL030W+YDL227C_tm3288	YHR030C_dma2112	0.3274	0.8196	0.0823	YDL227C	YHR030C	YJL030W
78978	YDL227C+YHL029C_tm2827	YLR021W_dma3110	0.3274	1.0107	0.0659	YDL227C	YHL029C	YLR021W
303074	YGL203C+YDL227C_tm3343	YJL053W_dma2482	0.3274	0.8338	0.0277	YDL227C	YGL203C	YJL053W
76000	YDL227C+YGR206W_tm2807	YBR107C_dma273	0.3274	0.9742	0.0679	YBR107C	YDL227C	YGR206W
